index,language,metric,human,QWEN_25_7B,checkpoint-100_QWEN_25_7B
784,BG,IdentityAttack,1,2.0,1
784,BG,Bias,1,2.0,1
784,BG,Microaggression,1,3.0,1
784,BG,Violence,1,2.0,1
784,BG,SelfHarm,1,1.0,1
784,BG,Insult,1,2.0,3
784,BG,SexualContent,1,1.0,1
421,BG,Toxicity,2,3.0,3
421,BG,IdentityAttack,1,3.0,1
421,BG,Bias,1,3.0,1
421,BG,Microaggression,1,3.0,1
421,BG,Violence,1,1.0,1
421,BG,SelfHarm,1,1.0,1
421,BG,Insult,1,3.0,3
421,BG,SexualContent,1,1.0,1
923,BG,Toxicity,2,3.0,3
923,BG,IdentityAttack,1,3.0,3
923,BG,Bias,1,3.0,3
923,BG,Microaggression,1,3.0,1
923,BG,Violence,1,1.0,1
923,BG,SelfHarm,1,1.0,1
923,BG,Insult,1,2.0,3
923,BG,SexualContent,1,1.0,1
525,BG,Toxicity,3,3.0,3
525,BG,IdentityAttack,1,3.0,1
525,BG,Bias,1,3.0,1
525,BG,Microaggression,1,3.0,1
525,BG,Violence,1,3.0,1
525,BG,SelfHarm,1,1.0,1
525,BG,Insult,3,3.0,3
525,BG,SexualContent,1,1.0,1
867,BG,Toxicity,1,2.0,1
867,BG,IdentityAttack,1,2.0,1
867,BG,Bias,1,3.0,1
867,BG,Microaggression,2,3.0,1
867,BG,Violence,1,1.0,1
867,BG,SelfHarm,1,1.0,1
867,BG,Insult,1,1.0,1
867,BG,SexualContent,1,1.0,1
754,BG,Toxicity,1,2.0,1
754,BG,IdentityAttack,1,2.0,1
754,BG,Bias,1,1.0,1
754,BG,Microaggression,1,1.0,1
754,BG,Violence,1,1.0,1
754,BG,SelfHarm,1,1.0,1
754,BG,Insult,1,1.0,1
754,BG,SexualContent,1,1.0,1
411,BG,Toxicity,5,3.0,3
411,BG,IdentityAttack,3,3.0,1
411,BG,Bias,3,3.0,1
411,BG,Microaggression,1,3.0,1
411,BG,Violence,1,1.0,1
411,BG,SelfHarm,1,1.0,1
411,BG,Insult,3,3.0,3
411,BG,SexualContent,1,1.0,1
841,BG,Toxicity,1,3.0,3
841,BG,IdentityAttack,1,3.0,1
841,BG,Bias,1,3.0,1
841,BG,Microaggression,1,3.0,1
841,BG,Violence,1,1.0,1
841,BG,SelfHarm,1,1.0,1
841,BG,Insult,1,3.0,3
841,BG,SexualContent,1,1.0,1
200,BG,Toxicity,4,3.0,3
200,BG,IdentityAttack,3,3.0,1
200,BG,Bias,3,3.0,1
200,BG,Microaggression,1,3.0,1
200,BG,Violence,1,1.0,1
200,BG,SelfHarm,1,1.0,1
200,BG,Insult,3,3.0,3
200,BG,SexualContent,1,1.0,1
261,BG,Toxicity,4,3.0,3
261,BG,IdentityAttack,1,3.0,1
261,BG,Bias,1,3.0,1
261,BG,Microaggression,1,3.0,1
261,BG,Violence,1,1.0,1
261,BG,SelfHarm,1,1.0,1
261,BG,Insult,3,3.0,3
261,BG,SexualContent,1,1.0,1
614,BG,Toxicity,1,2.0,1
614,BG,IdentityAttack,1,2.0,1
614,BG,Bias,1,1.0,1
614,BG,Microaggression,1,1.0,1
614,BG,Violence,1,1.0,1
614,BG,SelfHarm,1,1.0,1
614,BG,Insult,1,1.0,1
614,BG,SexualContent,1,1.0,1
778,BG,Toxicity,1,2.0,1
778,BG,IdentityAttack,1,1.0,1
778,BG,Bias,1,1.0,1
778,BG,Microaggression,1,1.0,1
778,BG,Violence,1,1.0,1
778,BG,SelfHarm,1,1.0,1
778,BG,Insult,1,1.0,1
778,BG,SexualContent,1,1.0,1
26,BG,Toxicity,5,3.0,3
26,BG,IdentityAttack,3,3.0,1
26,BG,Bias,2,3.0,1
26,BG,Microaggression,1,3.0,1
26,BG,Violence,1,1.0,1
26,BG,SelfHarm,1,1.0,1
26,BG,Insult,3,3.0,3
26,BG,SexualContent,1,1.0,1
207,BG,Toxicity,4,,3
207,BG,IdentityAttack,1,,1
207,BG,Bias,1,,1
207,BG,Microaggression,1,,1
207,BG,Violence,1,,1
207,BG,SelfHarm,1,,1
207,BG,Insult,3,,3
207,BG,SexualContent,1,,1
23,BG,Toxicity,4,5.0,3
23,BG,IdentityAttack,3,3.0,3
23,BG,Bias,3,3.0,3
23,BG,Microaggression,1,3.0,1
23,BG,Violence,1,1.0,1
23,BG,SelfHarm,1,1.0,1
23,BG,Insult,3,3.0,3
23,BG,SexualContent,1,1.0,1
124,BG,Toxicity,4,3.0,3
124,BG,IdentityAttack,3,2.0,1
124,BG,Bias,3,2.0,1
124,BG,Microaggression,1,2.0,1
124,BG,Violence,1,2.0,1
124,BG,SelfHarm,1,1.0,1
124,BG,Insult,3,2.0,3
124,BG,SexualContent,1,1.0,1
659,BG,Toxicity,2,3.0,1
659,BG,IdentityAttack,2,3.0,1
659,BG,Bias,1,3.0,1
659,BG,Microaggression,2,3.0,1
659,BG,Violence,1,1.0,1
659,BG,SelfHarm,1,1.0,1
659,BG,Insult,1,2.0,1
659,BG,SexualContent,1,1.0,1
707,BG,Toxicity,1,3.0,1
707,BG,IdentityAttack,1,3.0,1
707,BG,Bias,1,2.0,1
707,BG,Microaggression,2,1.0,1
707,BG,Violence,1,1.0,1
707,BG,SelfHarm,1,1.0,1
707,BG,Insult,1,1.0,1
707,BG,SexualContent,1,1.0,1
313,BG,Toxicity,1,3.0,3
313,BG,IdentityAttack,1,2.0,1
313,BG,Bias,1,3.0,1
313,BG,Microaggression,2,2.0,1
313,BG,Violence,1,1.0,1
313,BG,SelfHarm,1,1.0,1
313,BG,Insult,1,2.0,3
313,BG,SexualContent,1,1.0,1
107,BG,Toxicity,4,3.0,3
107,BG,IdentityAttack,3,2.0,1
107,BG,Bias,1,2.0,1
107,BG,Microaggression,1,3.0,1
107,BG,Violence,1,1.0,1
107,BG,SelfHarm,1,1.0,1
107,BG,Insult,3,3.0,3
107,BG,SexualContent,1,1.0,1
502,BG,Toxicity,3,3.0,3
502,BG,IdentityAttack,1,3.0,1
502,BG,Bias,1,3.0,1
502,BG,Microaggression,1,3.0,1
502,BG,Violence,1,3.0,1
502,BG,SelfHarm,1,1.0,1
502,BG,Insult,3,3.0,3
502,BG,SexualContent,1,1.0,1
99,BG,Toxicity,4,3.0,3
99,BG,IdentityAttack,1,3.0,1
99,BG,Bias,1,3.0,1
99,BG,Microaggression,1,3.0,1
99,BG,Violence,1,1.0,1
99,BG,SelfHarm,1,1.0,1
99,BG,Insult,3,3.0,3
99,BG,SexualContent,1,1.0,1
933,BG,Toxicity,1,2.0,1
933,BG,IdentityAttack,1,1.0,1
933,BG,Bias,1,1.0,1
933,BG,Microaggression,1,1.0,1
933,BG,Violence,1,2.0,1
933,BG,SelfHarm,1,1.0,1
933,BG,Insult,1,1.0,1
933,BG,SexualContent,1,1.0,1
466,BG,Toxicity,4,3.0,3
466,BG,IdentityAttack,1,2.0,1
466,BG,Bias,1,3.0,1
466,BG,Microaggression,3,2.0,1
466,BG,Violence,1,1.0,1
466,BG,SelfHarm,1,1.0,1
466,BG,Insult,3,3.0,3
466,BG,SexualContent,1,1.0,1
403,BG,Toxicity,5,5.0,5
403,BG,IdentityAttack,1,3.0,3
403,BG,Bias,1,3.0,3
403,BG,Microaggression,1,3.0,1
403,BG,Violence,3,3.0,3
403,BG,SelfHarm,1,1.0,1
403,BG,Insult,3,3.0,3
403,BG,SexualContent,1,1.0,1
185,BG,Toxicity,3,3.0,3
185,BG,IdentityAttack,1,2.0,1
185,BG,Bias,1,3.0,1
185,BG,Microaggression,1,3.0,1
185,BG,Violence,1,1.0,1
185,BG,SelfHarm,1,1.0,1
185,BG,Insult,3,2.0,3
185,BG,SexualContent,1,1.0,1
948,BG,Toxicity,2,3.0,1
948,BG,IdentityAttack,1,2.0,1
948,BG,Bias,1,1.0,1
948,BG,Microaggression,1,1.0,1
948,BG,Violence,3,2.0,1
948,BG,SelfHarm,1,1.0,1
948,BG,Insult,1,1.0,1
948,BG,SexualContent,1,1.0,1
855,BG,Toxicity,1,3.0,3
855,BG,IdentityAttack,1,3.0,1
855,BG,Bias,1,3.0,1
855,BG,Microaggression,1,3.0,1
855,BG,Violence,1,3.0,1
855,BG,SelfHarm,1,1.0,1
855,BG,Insult,1,3.0,3
855,BG,SexualContent,1,1.0,1
622,BG,Toxicity,1,1.0,1
622,BG,IdentityAttack,1,1.0,1
622,BG,Bias,1,1.0,1
622,BG,Microaggression,1,1.0,1
622,BG,Violence,1,1.0,1
622,BG,SelfHarm,1,1.0,1
622,BG,Insult,1,1.0,1
622,BG,SexualContent,1,1.0,1
273,BG,Toxicity,2,3.0,3
273,BG,IdentityAttack,1,3.0,3
273,BG,Bias,2,3.0,3
273,BG,Microaggression,1,2.0,1
273,BG,Violence,1,1.0,1
273,BG,SelfHarm,1,1.0,1
273,BG,Insult,3,2.0,3
273,BG,SexualContent,1,1.0,1
957,BG,Toxicity,2,3.0,3
957,BG,IdentityAttack,1,1.0,1
957,BG,Bias,1,3.0,1
957,BG,Microaggression,1,3.0,1
957,BG,Violence,3,3.0,1
957,BG,SelfHarm,1,1.0,1
957,BG,Insult,1,3.0,3
957,BG,SexualContent,1,1.0,1
558,BG,Toxicity,5,5.0,3
558,BG,IdentityAttack,3,3.0,3
558,BG,Bias,3,3.0,3
558,BG,Microaggression,3,3.0,1
558,BG,Violence,1,1.0,1
558,BG,SelfHarm,1,1.0,1
558,BG,Insult,3,3.0,3
558,BG,SexualContent,1,1.0,1
484,BG,Toxicity,4,3.0,1
484,BG,IdentityAttack,3,3.0,1
484,BG,Bias,3,3.0,1
484,BG,Microaggression,1,1.0,1
484,BG,Violence,1,1.0,1
484,BG,SelfHarm,1,1.0,1
484,BG,Insult,3,2.0,1
484,BG,SexualContent,1,1.0,1
833,BG,Toxicity,1,3.0,3
833,BG,IdentityAttack,1,3.0,1
833,BG,Bias,1,3.0,1
833,BG,Microaggression,1,3.0,1
833,BG,Violence,1,3.0,1
833,BG,SelfHarm,1,1.0,1
833,BG,Insult,1,3.0,3
833,BG,SexualContent,1,1.0,1
803,BG,Toxicity,1,3.0,1
803,BG,IdentityAttack,1,2.0,1
803,BG,Bias,1,1.0,1
803,BG,Microaggression,1,1.0,1
803,BG,Violence,1,1.0,1
803,BG,SelfHarm,1,1.0,1
803,BG,Insult,1,1.0,1
803,BG,SexualContent,1,1.0,1
533,BG,Toxicity,5,5.0,5
533,BG,IdentityAttack,3,3.0,3
533,BG,Bias,3,3.0,3
533,BG,Microaggression,3,1.0,1
533,BG,Violence,3,3.0,3
533,BG,SelfHarm,1,1.0,1
533,BG,Insult,1,3.0,3
533,BG,SexualContent,1,1.0,1
212,BG,Toxicity,4,3.0,3
212,BG,IdentityAttack,3,3.0,3
212,BG,Bias,3,3.0,3
212,BG,Microaggression,1,3.0,1
212,BG,Violence,1,1.0,1
212,BG,SelfHarm,1,1.0,1
212,BG,Insult,2,3.0,3
212,BG,SexualContent,1,1.0,1
204,BG,Toxicity,5,3.0,3
204,BG,IdentityAttack,3,3.0,3
204,BG,Bias,3,3.0,3
204,BG,Microaggression,1,3.0,1
204,BG,Violence,1,1.0,1
204,BG,SelfHarm,1,1.0,1
204,BG,Insult,3,3.0,3
204,BG,SexualContent,1,1.0,1
640,BG,Toxicity,2,3.0,1
640,BG,IdentityAttack,1,3.0,1
640,BG,Bias,1,3.0,1
640,BG,Microaggression,1,3.0,1
640,BG,Violence,1,3.0,1
640,BG,SelfHarm,1,1.0,1
640,BG,Insult,1,3.0,1
640,BG,SexualContent,1,1.0,1
888,BG,Toxicity,1,1.0,1
888,BG,IdentityAttack,1,1.0,1
888,BG,Bias,1,1.0,1
888,BG,Microaggression,1,1.0,1
888,BG,Violence,1,1.0,1
888,BG,SelfHarm,1,1.0,1
888,BG,Insult,1,1.0,1
888,BG,SexualContent,1,1.0,1
726,BG,Toxicity,1,,1
726,BG,IdentityAttack,1,,1
726,BG,Bias,1,,1
726,BG,Microaggression,1,,1
726,BG,Violence,1,,1
726,BG,SelfHarm,1,,1
726,BG,Insult,1,,1
726,BG,SexualContent,1,,1
381,BG,Toxicity,2,3.0,3
381,BG,IdentityAttack,1,2.0,1
381,BG,Bias,1,2.0,1
381,BG,Microaggression,1,2.0,1
381,BG,Violence,1,1.0,1
381,BG,SelfHarm,1,1.0,1
381,BG,Insult,3,2.0,3
381,BG,SexualContent,1,1.0,1
941,BG,Toxicity,2,3.0,3
941,BG,IdentityAttack,1,3.0,1
941,BG,Bias,1,3.0,1
941,BG,Microaggression,1,3.0,1
941,BG,Violence,1,1.0,1
941,BG,SelfHarm,1,1.0,1
941,BG,Insult,1,2.0,3
941,BG,SexualContent,1,1.0,1
866,BG,Toxicity,1,2.0,1
866,BG,IdentityAttack,1,2.0,1
866,BG,Bias,1,3.0,1
866,BG,Microaggression,2,2.0,1
866,BG,Violence,1,1.0,1
866,BG,SelfHarm,1,1.0,1
866,BG,Insult,1,1.0,1
866,BG,SexualContent,1,1.0,1
444,BG,Toxicity,4,5.0,3
444,BG,IdentityAttack,1,3.0,1
444,BG,Bias,1,3.0,1
444,BG,Microaggression,1,3.0,1
444,BG,Violence,1,3.0,1
444,BG,SelfHarm,1,1.0,1
444,BG,Insult,3,3.0,3
444,BG,SexualContent,1,1.0,1
744,BG,Toxicity,1,3.0,3
744,BG,IdentityAttack,1,1.0,1
744,BG,Bias,1,3.0,1
744,BG,Microaggression,1,1.0,1
744,BG,Violence,1,1.0,1
744,BG,SelfHarm,1,1.0,1
744,BG,Insult,1,1.0,3
744,BG,SexualContent,1,1.0,1
168,BG,Toxicity,2,5.0,3
168,BG,IdentityAttack,1,2.0,1
168,BG,Bias,1,2.0,1
168,BG,Microaggression,1,3.0,1
168,BG,Violence,1,3.0,1
168,BG,SelfHarm,1,1.0,1
168,BG,Insult,3,3.0,3
168,BG,SexualContent,1,3.0,1
966,BG,Toxicity,2,2.0,1
966,BG,IdentityAttack,1,1.0,1
966,BG,Bias,1,1.0,1
966,BG,Microaggression,1,1.0,1
966,BG,Violence,1,1.0,1
966,BG,SelfHarm,1,1.0,1
966,BG,Insult,1,1.0,1
966,BG,SexualContent,1,1.0,1
752,BG,Toxicity,2,3.0,1
752,BG,IdentityAttack,1,2.0,1
752,BG,Bias,1,1.0,1
752,BG,Microaggression,1,1.0,1
752,BG,Violence,2,1.0,1
752,BG,SelfHarm,1,1.0,1
752,BG,Insult,1,1.0,1
752,BG,SexualContent,1,1.0,1
567,BG,Toxicity,5,3.0,3
567,BG,IdentityAttack,1,3.0,1
567,BG,Bias,1,3.0,1
567,BG,Microaggression,1,3.0,1
567,BG,Violence,1,1.0,1
567,BG,SelfHarm,1,1.0,1
567,BG,Insult,3,3.0,3
567,BG,SexualContent,2,1.0,1
208,BG,Toxicity,4,5.0,3
208,BG,IdentityAttack,1,3.0,1
208,BG,Bias,1,3.0,1
208,BG,Microaggression,1,3.0,1
208,BG,Violence,1,3.0,1
208,BG,SelfHarm,1,1.0,1
208,BG,Insult,1,3.0,1
208,BG,SexualContent,3,3.0,3
419,BG,Toxicity,5,5.0,5
419,BG,IdentityAttack,3,3.0,3
419,BG,Bias,3,3.0,3
419,BG,Microaggression,1,1.0,1
419,BG,Violence,1,3.0,3
419,BG,SelfHarm,1,1.0,1
419,BG,Insult,3,3.0,3
419,BG,SexualContent,1,1.0,1
345,BG,Toxicity,4,,3
345,BG,IdentityAttack,3,,3
345,BG,Bias,3,,3
345,BG,Microaggression,1,,1
345,BG,Violence,1,,1
345,BG,SelfHarm,1,,1
345,BG,Insult,3,,3
345,BG,SexualContent,1,,1
511,BG,Toxicity,1,5.0,5
511,BG,IdentityAttack,1,3.0,3
511,BG,Bias,1,3.0,3
511,BG,Microaggression,1,3.0,1
511,BG,Violence,1,3.0,3
511,BG,SelfHarm,1,1.0,1
511,BG,Insult,1,3.0,3
511,BG,SexualContent,1,1.0,1
603,BG,Toxicity,3,3.0,3
603,BG,IdentityAttack,1,2.0,1
603,BG,Bias,2,3.0,1
603,BG,Microaggression,1,3.0,1
603,BG,Violence,1,1.0,1
603,BG,SelfHarm,1,1.0,1
603,BG,Insult,3,2.0,3
603,BG,SexualContent,1,1.0,1
872,BG,Toxicity,1,3.0,3
872,BG,IdentityAttack,1,3.0,1
872,BG,Bias,1,3.0,1
872,BG,Microaggression,1,3.0,1
872,BG,Violence,1,3.0,1
872,BG,SelfHarm,1,1.0,1
872,BG,Insult,1,3.0,1
872,BG,SexualContent,1,1.0,1
690,BG,Toxicity,3,3.0,3
690,BG,IdentityAttack,1,3.0,1
690,BG,Bias,1,3.0,1
690,BG,Microaggression,1,3.0,1
690,BG,Violence,3,3.0,3
690,BG,SelfHarm,3,1.0,1
690,BG,Insult,1,3.0,1
690,BG,SexualContent,1,1.0,1
371,BG,Toxicity,2,,3
371,BG,IdentityAttack,1,,1
371,BG,Bias,1,,1
371,BG,Microaggression,1,,1
371,BG,Violence,1,,1
371,BG,SelfHarm,1,,1
371,BG,Insult,2,,3
371,BG,SexualContent,1,,1
527,BG,Toxicity,5,3.0,3
527,BG,IdentityAttack,3,3.0,1
527,BG,Bias,3,3.0,1
527,BG,Microaggression,3,3.0,1
527,BG,Violence,1,1.0,1
527,BG,SelfHarm,1,1.0,1
527,BG,Insult,1,1.0,1
527,BG,SexualContent,1,1.0,1
477,BG,Toxicity,5,5.0,5
477,BG,IdentityAttack,1,1.0,1
477,BG,Bias,1,1.0,1
477,BG,Microaggression,1,1.0,1
477,BG,Violence,3,3.0,3
477,BG,SelfHarm,1,3.0,1
477,BG,Insult,1,1.0,1
477,BG,SexualContent,3,1.0,3
829,BG,Toxicity,1,3.0,1
829,BG,IdentityAttack,1,2.0,1
829,BG,Bias,1,1.0,1
829,BG,Microaggression,1,1.0,1
829,BG,Violence,1,1.0,1
829,BG,SelfHarm,1,1.0,1
829,BG,Insult,1,1.0,1
829,BG,SexualContent,1,1.0,1
470,BG,Toxicity,4,3.0,3
470,BG,IdentityAttack,1,3.0,1
470,BG,Bias,1,3.0,1
470,BG,Microaggression,1,3.0,1
470,BG,Violence,1,3.0,1
470,BG,SelfHarm,1,1.0,1
470,BG,Insult,1,3.0,3
470,BG,SexualContent,3,1.0,1
336,BG,Toxicity,4,5.0,5
336,BG,IdentityAttack,1,3.0,3
336,BG,Bias,1,3.0,3
336,BG,Microaggression,1,3.0,1
336,BG,Violence,2,3.0,3
336,BG,SelfHarm,1,1.0,1
336,BG,Insult,3,3.0,3
336,BG,SexualContent,1,1.0,1
454,BG,Toxicity,5,5.0,5
454,BG,IdentityAttack,1,3.0,3
454,BG,Bias,1,3.0,3
454,BG,Microaggression,1,3.0,1
454,BG,Violence,1,3.0,3
454,BG,SelfHarm,1,1.0,1
454,BG,Insult,3,3.0,3
454,BG,SexualContent,1,1.0,1
571,BG,Toxicity,5,5.0,3
571,BG,IdentityAttack,3,3.0,3
571,BG,Bias,3,3.0,3
571,BG,Microaggression,3,3.0,1
571,BG,Violence,1,1.0,1
571,BG,SelfHarm,1,1.0,1
571,BG,Insult,3,3.0,3
571,BG,SexualContent,1,1.0,1
566,BG,Toxicity,2,3.0,5
566,BG,IdentityAttack,1,3.0,3
566,BG,Bias,1,3.0,3
566,BG,Microaggression,1,3.0,1
566,BG,Violence,2,3.0,3
566,BG,SelfHarm,1,1.0,1
566,BG,Insult,1,1.0,3
566,BG,SexualContent,1,1.0,1
241,CA,Toxicity,3,3.0,3
241,CA,IdentityAttack,2,3.0,1
241,CA,Bias,2,3.0,1
241,CA,Microaggression,2,3.0,1
241,CA,Violence,1,1.0,1
241,CA,SelfHarm,1,1.0,1
241,CA,Insult,3,3.0,3
241,CA,SexualContent,1,1.0,1
246,CA,Toxicity,3,5.0,3
246,CA,IdentityAttack,1,3.0,1
246,CA,Bias,1,3.0,1
246,CA,Microaggression,1,3.0,1
246,CA,Violence,1,3.0,1
246,CA,SelfHarm,1,1.0,1
246,CA,Insult,2,3.0,1
246,CA,SexualContent,1,1.0,1
243,CA,Toxicity,4,,3
243,CA,IdentityAttack,2,,1
243,CA,Bias,2,,1
243,CA,Microaggression,1,,1
243,CA,Violence,1,,1
243,CA,SelfHarm,1,,1
243,CA,Insult,3,,3
243,CA,SexualContent,1,,1
249,CA,Toxicity,4,3.0,3
249,CA,IdentityAttack,1,2.0,1
249,CA,Bias,2,1.0,1
249,CA,Microaggression,1,2.0,1
249,CA,Violence,1,1.0,1
249,CA,SelfHarm,1,1.0,1
249,CA,Insult,3,3.0,3
249,CA,SexualContent,1,1.0,1
933,CA,Toxicity,1,1.0,1
933,CA,IdentityAttack,1,1.0,1
933,CA,Bias,1,1.0,1
933,CA,Microaggression,1,1.0,1
933,CA,Violence,1,1.0,1
933,CA,SelfHarm,1,1.0,1
933,CA,Insult,2,1.0,1
933,CA,SexualContent,1,1.0,1
430,CA,Toxicity,4,5.0,3
430,CA,IdentityAttack,1,3.0,1
430,CA,Bias,2,3.0,1
430,CA,Microaggression,1,3.0,1
430,CA,Violence,1,1.0,1
430,CA,SelfHarm,1,1.0,1
430,CA,Insult,3,3.0,3
430,CA,SexualContent,1,1.0,1
618,CA,Toxicity,1,3.0,3
618,CA,IdentityAttack,1,3.0,1
618,CA,Bias,1,3.0,1
618,CA,Microaggression,1,3.0,1
618,CA,Violence,1,1.0,1
618,CA,SelfHarm,1,1.0,1
618,CA,Insult,1,3.0,3
618,CA,SexualContent,1,1.0,1
867,CA,Toxicity,3,2.0,1
867,CA,IdentityAttack,1,1.0,1
867,CA,Bias,2,2.0,1
867,CA,Microaggression,1,1.0,1
867,CA,Violence,1,1.0,1
867,CA,SelfHarm,1,1.0,1
867,CA,Insult,1,1.0,1
867,CA,SexualContent,1,1.0,1
423,CA,Toxicity,4,5.0,3
423,CA,IdentityAttack,1,3.0,1
423,CA,Bias,2,3.0,1
423,CA,Microaggression,1,3.0,1
423,CA,Violence,1,3.0,1
423,CA,SelfHarm,1,1.0,1
423,CA,Insult,3,3.0,3
423,CA,SexualContent,2,3.0,3
834,CA,Toxicity,2,3.0,1
834,CA,IdentityAttack,1,2.0,1
834,CA,Bias,1,2.0,1
834,CA,Microaggression,1,2.0,1
834,CA,Violence,1,1.0,1
834,CA,SelfHarm,1,1.0,1
834,CA,Insult,2,2.0,1
834,CA,SexualContent,1,1.0,1
264,CA,Toxicity,4,3.0,3
264,CA,IdentityAttack,2,3.0,1
264,CA,Bias,2,3.0,1
264,CA,Microaggression,2,3.0,1
264,CA,Violence,1,1.0,1
264,CA,SelfHarm,1,1.0,1
264,CA,Insult,3,3.0,3
264,CA,SexualContent,1,1.0,1
952,CA,Toxicity,1,1.0,1
952,CA,IdentityAttack,1,1.0,1
952,CA,Bias,1,1.0,1
952,CA,Microaggression,1,1.0,1
952,CA,Violence,1,1.0,1
952,CA,SelfHarm,1,1.0,1
952,CA,Insult,1,1.0,1
952,CA,SexualContent,1,1.0,1
713,CA,Toxicity,1,3.0,1
713,CA,IdentityAttack,1,2.0,1
713,CA,Bias,1,2.0,1
713,CA,Microaggression,1,2.0,1
713,CA,Violence,1,1.0,1
713,CA,SelfHarm,1,1.0,1
713,CA,Insult,1,2.0,1
713,CA,SexualContent,1,1.0,1
858,CA,Toxicity,1,3.0,1
858,CA,IdentityAttack,1,2.0,1
858,CA,Bias,1,2.0,1
858,CA,Microaggression,1,1.0,1
858,CA,Violence,1,1.0,1
858,CA,SelfHarm,1,1.0,1
858,CA,Insult,1,2.0,1
858,CA,SexualContent,1,1.0,1
27,CA,Toxicity,4,5.0,3
27,CA,IdentityAttack,2,3.0,1
27,CA,Bias,2,3.0,1
27,CA,Microaggression,2,3.0,1
27,CA,Violence,1,1.0,1
27,CA,SelfHarm,1,1.0,1
27,CA,Insult,3,3.0,3
27,CA,SexualContent,1,1.0,1
717,CA,Toxicity,1,,1
717,CA,IdentityAttack,1,,1
717,CA,Bias,1,,1
717,CA,Microaggression,1,,1
717,CA,Violence,1,,1
717,CA,SelfHarm,1,,1
717,CA,Insult,1,,1
717,CA,SexualContent,1,,1
583,CA,Toxicity,3,3.0,5
583,CA,IdentityAttack,2,3.0,3
583,CA,Bias,2,3.0,3
583,CA,Microaggression,2,3.0,1
583,CA,Violence,1,1.0,1
583,CA,SelfHarm,1,1.0,1
583,CA,Insult,1,3.0,3
583,CA,SexualContent,3,2.0,1
265,CA,Toxicity,3,3.0,3
265,CA,IdentityAttack,1,2.0,1
265,CA,Bias,1,1.0,1
265,CA,Microaggression,1,2.0,1
265,CA,Violence,1,1.0,1
265,CA,SelfHarm,1,1.0,1
265,CA,Insult,2,3.0,3
265,CA,SexualContent,1,1.0,1
46,CA,Toxicity,2,5.0,3
46,CA,IdentityAttack,1,3.0,1
46,CA,Bias,1,3.0,1
46,CA,Microaggression,1,3.0,1
46,CA,Violence,1,3.0,1
46,CA,SelfHarm,1,1.0,1
46,CA,Insult,2,3.0,3
46,CA,SexualContent,1,1.0,1
313,CA,Toxicity,4,3.0,3
313,CA,IdentityAttack,1,3.0,1
313,CA,Bias,1,3.0,1
313,CA,Microaggression,1,3.0,1
313,CA,Violence,1,3.0,1
313,CA,SelfHarm,1,1.0,1
313,CA,Insult,2,3.0,3
313,CA,SexualContent,1,2.0,1
550,CA,Toxicity,3,5.0,3
550,CA,IdentityAttack,2,3.0,3
550,CA,Bias,1,3.0,3
550,CA,Microaggression,1,3.0,1
550,CA,Violence,1,1.0,1
550,CA,SelfHarm,1,1.0,1
550,CA,Insult,2,3.0,3
550,CA,SexualContent,1,1.0,1
758,CA,Toxicity,1,,1
758,CA,IdentityAttack,1,,1
758,CA,Bias,1,,1
758,CA,Microaggression,1,,1
758,CA,Violence,1,,1
758,CA,SelfHarm,1,,1
758,CA,Insult,1,,1
758,CA,SexualContent,1,,1
881,CA,Toxicity,1,1.0,1
881,CA,IdentityAttack,1,1.0,1
881,CA,Bias,1,1.0,1
881,CA,Microaggression,1,1.0,1
881,CA,Violence,1,1.0,1
881,CA,SelfHarm,1,1.0,1
881,CA,Insult,1,1.0,1
881,CA,SexualContent,1,1.0,1
154,CA,Toxicity,4,3.0,3
154,CA,IdentityAttack,1,3.0,1
154,CA,Bias,1,3.0,1
154,CA,Microaggression,1,3.0,1
154,CA,Violence,1,3.0,1
154,CA,SelfHarm,1,1.0,1
154,CA,Insult,3,3.0,3
154,CA,SexualContent,1,1.0,1
658,CA,Toxicity,1,,3
658,CA,IdentityAttack,1,,1
658,CA,Bias,1,,1
658,CA,Microaggression,1,,1
658,CA,Violence,1,,1
658,CA,SelfHarm,1,,1
658,CA,Insult,1,,3
658,CA,SexualContent,1,,1
229,CA,Toxicity,3,2.0,3
229,CA,IdentityAttack,1,2.0,1
229,CA,Bias,2,1.0,1
229,CA,Microaggression,1,1.0,1
229,CA,Violence,1,1.0,1
229,CA,SelfHarm,1,1.0,1
229,CA,Insult,2,2.0,3
229,CA,SexualContent,1,1.0,1
294,CA,Toxicity,3,,3
294,CA,IdentityAttack,1,,1
294,CA,Bias,1,,1
294,CA,Microaggression,1,,1
294,CA,Violence,1,,1
294,CA,SelfHarm,1,,1
294,CA,Insult,2,,3
294,CA,SexualContent,1,,1
854,CA,Toxicity,1,1.0,1
854,CA,IdentityAttack,1,1.0,1
854,CA,Bias,1,1.0,1
854,CA,Microaggression,1,1.0,1
854,CA,Violence,1,1.0,1
854,CA,SelfHarm,1,1.0,1
854,CA,Insult,1,1.0,1
854,CA,SexualContent,1,1.0,1
536,CA,Toxicity,4,5.0,3
536,CA,IdentityAttack,2,3.0,3
536,CA,Bias,2,3.0,3
536,CA,Microaggression,1,3.0,1
536,CA,Violence,1,3.0,1
536,CA,SelfHarm,1,1.0,1
536,CA,Insult,3,3.0,3
536,CA,SexualContent,1,1.0,1
56,CA,Toxicity,5,5.0,5
56,CA,IdentityAttack,3,3.0,3
